ell,D_ell,model,sigma_eff,z_whitened
1894,235.901015,247.74905615706558,34.49639378722345,-0.3434573836948076
1895,253.809898,247.12593746913848,35.22564048732245,0.1897470262681825
1896,254.065142,246.5109361165338,35.2579616388614,0.21425532085042454
1897,201.325678,245.90396244321917,33.31084481993123,-1.3382513918273895
1898,240.866849,245.30492447583327,34.779087955409366,-0.127607586533706
1899,253.93618,244.71372800584956,35.321618387165465,0.2610993611068947
1900,266.35103,244.13027667216903,35.8558708944219,0.6197242675616571
1901,258.244111,243.55447204402256,35.54508756576072,0.41326776671461646
1902,313.968497,242.98621370420398,38.00762031104471,1.8675803092878496
1903,202.992338,242.42539933258323,33.5212526372996,-1.176360017307512
1904,212.638679,241.87192478977454,33.88317250412302,-0.8627658990968848
1905,265.160418,241.32568420099443,35.93194637820466,0.6633298833336527
1906,196.289015,240.78657003997085,33.3804151966787,-1.3330437856386605
1907,249.541091,240.25447321291182,35.35181529718305,0.2626913981367221
1908,273.480883,239.72928314250595,36.361653650562396,0.9282196068927143
1909,246.953067,239.21088785174692,35.30632912569487,0.21928587139971353
1910,275.434098,238.69917404781097,36.50056278080262,1.006420755011199
1911,265.282805,238.1940272056505,36.10423215939588,0.7502936961726747
1912,260.210474,237.69533165138438,35.92579082745029,0.626712504583536
1913,209.65502,237.20297064550397,34.04732072306842,-0.8091077377151479
1914,285.212959,236.716826465696,37.03728895132401,1.3093866723895402
1915,274.130192,236.23678048932817,36.594287393228726,1.035500735496861
1916,256.1215,235.76271327561165,35.88479903464152,0.5673373481828602
1917,252.75086,235.29450464713887,35.78266457098179,0.48784392001420385
1918,230.109916,234.8320337711198,34.94665394603069,-0.13512360234580184
1919,230.089111,234.37517923997365,34.98027046146774,-0.12252816183039328
1920,256.305426,233.92381915131654,36.02483552893558,0.6212826934548056
1921,305.482098,233.47783118743865,38.15321318525846,1.887239915100576
1922,273.214439,233.0370926939649,36.785175471688085,1.0922157034960416
1923,232.06835,232.6014807579451,35.19601517883429,-0.015147474941018181
1924,264.055823,232.17087228504627,36.47766928869816,0.8740950651919142
1925,207.100883,231.7451440761364,34.38469112129332,-0.716721897812105
1926,240.731564,231.32417290282729,35.63273362708847,0.264009806141314
1927,300.233371,230.9078355823351,38.12425715698251,1.818410130122832
1928,281.316081,230.49600905133164,37.340615003091926,1.3609864739630102
1929,265.582094,230.08857043886792,36.72468254156576,0.9664759803154119
1930,253.18824,229.6853971383493,36.26784849604421,0.6480352112481724
1931,289.222349,229.2863668784558,37.790965679119566,1.5859870486098828
1932,218.352469,228.8913577930802,35.05299304520133,-0.3006558891986811
1933,143.476967,228.50024849009696,32.85198773256839,-2.588071144499048
1934,231.898841,228.11291811914032,35.62199810457584,0.10628047505211013
1935,194.889426,227.7292464381021,34.39604348865019,-0.9547557540720757
1936,281.520327,227.34911387857986,37.660174166848655,1.4384217364853762
1937,272.856269,226.97240161008327,37.34106741124479,1.228777605219164
1938,247.082742,226.59899160298903,36.36066460281045,0.5633491747405437
1939,248.624995,226.22876669027656,36.46310939000896,0.6142160853638037
1940,267.522578,225.86161062797396,37.250763159051026,1.1183923184108902
1941,275.268848,225.49740815432295,37.60986534087314,1.3233612881774162
1942,244.830165,225.13604504757632,36.45160383002509,0.5402813013182614
1943,208.21695,224.77740818247793,35.19544386393678,-0.4705284651757639
1944,291.33119,224.42138558538642,38.4136675219272,1.7418228649066188
1945,210.051645,224.06786648799113,35.35189292913841,-0.3964772555768407
1946,163.568879,223.71674137959414,33.99234415920453,-1.7694532068129567
1947,251.626127,223.3679020580414,36.940299013245784,0.7649701192680102
1948,209.791109,223.02124167914488,35.489250449573824,-0.37279267698097435
1949,197.538947,222.67665480466738,35.141634046628816,-0.71532552445662
1950,242.93175,222.33403744884964,36.755382834433014,0.560399891464444
1951,218.266867,221.9932871234442,35.92438111832274,-0.10372955656969104
1952,226.934862,221.6543028812452,36.27525679261811,0.14556917264413094
1953,249.388016,221.31698535808454,37.14448000889265,0.7557254977104284
1954,235.529421,220.98123681340292,36.68250965937484,0.39659729723206283
1955,261.229264,220.64696116915377,37.698089401167096,1.0765082123655276
1956,205.546033,220.3140640472771,35.759017388299704,-0.4129876077665709
1957,273.064542,219.98245280563026,38.2658408000035,1.3871925478340699
1958,182.572653,219.6520365722501,35.159331492194475,-1.0546100280797968
1959,269.59474,219.32272627824074,38.22795261579271,1.3150590152450623
1960,177.783761,218.9944346889054,35.131623227172604,-1.1730364242615166
1961,265.4225,218.66707643352018,38.16606295133665,1.2250523095896735
1962,277.327542,218.34056803339112,38.69049478422875,1.524585671379253
1963,241.745911,218.01482792837874,37.37725699586483,0.6349070257950368
1964,244.373279,217.6897765019322,37.52693721858155,0.7110493015362684
1965,292.599538,217.36533610448197,39.47144209262394,1.9060413784470547
1966,165.565584,217.0414310753148,35.13825318898813,-1.4649517947991406
1967,174.333768,216.71798776283993,35.434226689655596,-1.1961378509556486
1968,272.289237,216.39493454339072,38.804985614872585,1.440389722375956
1969,239.458637,216.07220183840843,37.623229659560735,0.6215956304976245
1970,193.883866,215.74972213009767,36.17498851836733,-0.6044468022151709
1971,249.771627,215.42742997557644,38.1096815582603,0.9011934925753643
1972,272.362516,215.1052620194546,39.02529737554549,1.4671830282176057
1973,176.742152,214.78315700496006,35.85698705272627,-1.0609091318526644
1974,218.834892,214.46105578347527,37.19839711488863,0.11758130875951367
1975,239.716769,214.13890132266062,37.972987742598065,0.6735805949934814
1976,242.153538,213.81663871302268,38.117541666613484,0.7434083639186293
1977,247.893099,213.4942151730857,38.382174690719516,0.8962202924690367
1978,208.794009,213.1715800530303,37.11067759022699,-0.11795987940093947
1979,190.878938,212.8486848369049,36.62520226364737,-0.5998532562019773
1980,289.00656,212.52548314346905,40.13469902960736,1.9056098265521029
1981,243.804406,212.20193072554918,38.46886965214627,0.8215077687547195
1982,170.635385,211.87798546799516,36.246963583957545,-1.1378222170932024
1983,179.98956,211.55360738435078,36.56336273391398,-0.863269815034651
1984,237.320503,211.22875861204545,38.41969477759223,0.6791241976022206
1985,249.395513,210.90340340631155,38.90723006287809,0.9893305057050122
1986,178.13327,210.5775081327408,36.702369322914706,-0.8839821169933191
1987,194.476849,210.25104125859923,37.22916071911495,-0.4237052878417465
1988,278.79184,209.92397334277013,40.18936864671446,1.7135841884607435
1989,295.562897,209.59627702449723,40.91592696837233,2.1010551720349455
1990,149.016508,209.26792701087822,36.22709140619712,-1.663159162719076
1991,239.168783,208.93890006311858,38.91078242164732,0.776902469071492
1992,185.043934,208.60917498161837,37.27887122590741,-0.6321339731242025
1993,174.708743,208.27873258985687,37.06271621059704,-0.9057617201908823
1994,235.267045,207.9475557171761,38.96357658832057,0.7011545570232117
1995,285.935473,207.61562918038754,40.88969388427278,1.9153932538912029
1996,227.476506,207.28293976434173,38.83361224485845,0.5200022626875738
1997,304.441995,206.9494762013582,43.02098002993154,2.2661622011123894
1998,263.870323,206.615229149679,41.54813334726574,1.378042507271603
1999,230.06563,206.28019117086433,40.50546738103766,0.5872155135351098
2000,298.967996,205.9443567061836,43.02235771923047,2.1622162109501493
2001,281.108045,205.6077220521082,42.401274632527496,1.780614465065465
2002,253.521397,205.27028533478693,41.474551556827734,1.1633907987914036
2003,218.958049,204.93204648364366,40.41693966139814,0.3470327697708503
2004,266.846724,204.59300720414322,42.067360942974155,1.4798579088487849
2005,203.563673,204.25317094963276,40.09371412247422,-0.017197158325780393
2006,219.272829,203.91254289238898,40.622370065142825,0.37812382888982016
2007,236.313724,203.57112989388855,41.22110167259313,0.794316327743399
2008,207.332829,203.22894047428468,40.40057539234221,0.10157995241060842
2009,241.375434,202.88598478119525,41.51499788057748,0.9271215508555235
2010,193.019602,202.54227455770507,40.133851809953704,-0.23727282900225727
2011,156.936753,202.1978231097959,39.30777820413328,-1.1514532791638836
2012,236.432263,201.85264527303303,41.55021085468319,0.8322368771582166
2013,247.009551,201.50675737871853,41.95978514455175,1.0844381939641496
2014,190.283177,201.16017721939892,40.330466198724494,-0.2696968630564187
2015,213.442522,200.81292401385815,41.04404993456607,0.30770837688474734
2016,239.656667,200.46501837157257,41.91553697159245,0.9350148288685627
2017,211.7069,200.11648225664803,41.12732433745594,0.2818179380756897
2018,293.129183,199.76733895135573,43.911203127478814,2.1261508999788754
2019,286.255373,199.4176130191684,43.71875457273378,1.986281650278071
2020,218.7781,199.0673302674121,41.53543365640648,0.4745531224169048
2021,195.118921,198.7165177096002,40.93504718207436,-0.08788549072872695
2022,188.752635,198.36520352733064,40.83521142211387,-0.2353990145407954
2023,275.177462,198.01341703195743,43.57346899709342,1.7708951512028983
2024,172.055491,197.66118862592182,40.55659382836857,-0.6313572025866515
2025,218.535467,197.30854976387008,41.86387522092451,0.5070461614963022
2026,234.597093,196.95553291351362,42.4165473884621,0.8874263089297413
2027,277.290723,196.6021715163244,43.906142305354685,1.8377508760052244
2028,229.220117,196.2484999480726,42.384642927783666,0.7779142343632691
2029,272.239577,195.8945534791781,43.85755271271722,1.7407497408920496
2030,223.351951,195.54036823503483,42.34259655042247,0.6568227985699118
2031,228.479259,195.18598115617317,42.563288379563346,0.7822064297976686
2032,234.468508,194.8314299584511,42.812978359728255,0.9258192155777057
2033,220.237536,194.47675309319104,42.45332230965249,0.6068025187501477
2034,231.147735,194.1219897072795,42.84543199172289,0.864170194383227
2035,332.404436,193.7671796034112,46.502408468408596,2.9812919580449684
2036,254.474079,193.41236320028204,43.714756030357464,1.3968216077270106
2037,203.06487,193.05758149293212,42.24275925761003,0.23689949906066055
2038,265.054841,192.70287601320933,44.19811893736298,1.6369919518368412
2039,209.646447,192.34828879034174,42.559730113959674,0.40644426464500594
2040,183.461509,191.99386231168472,41.943358414854856,-0.20342561097021877
2041,218.249412,191.6396394836894,42.93809732381485,0.619724071973538
2042,193.723968,191.28566359306072,42.34009955857154,0.05758853739978211
2043,239.565568,190.93197826816305,43.70657587308792,1.112729349310176
2044,255.98166,190.57862744069584,44.29316256083466,1.4765943269342316
2045,199.850489,190.22565530766315,42.706349153708345,0.225372430167122
2046,251.138335,189.87310629364796,44.26992819916324,1.383901695768055
2047,234.002462,189.52102501342173,43.80588793084944,1.0154214213576778
2048,237.767543,189.16945623492194,43.986994975650845,1.1048285247032603
2049,225.835743,188.81844484260682,43.699595440233686,0.847085603069721
2050,233.566687,188.4680358011911,43.99501598006945,1.0250854601175603
2051,200.534731,188.11827411984225,43.13743050705684,0.2878348741269264
2052,212.593522,187.76920481677422,43.52940767294663,0.5702884213297947
2053,199.620147,187.4208728843318,43.251409181581806,0.28205495142255727
2054,229.382296,187.07332325455644,44.14151742952461,0.9584847827896524
2055,183.008828,186.72660076522004,42.97530684066972,-0.0865095106593103
2056,205.359728,186.38075012642128,43.608406440855966,0.4352137448388308
2057,256.271541,186.03581588766858,45.16517253241915,1.555085947295272
2058,198.273439,185.69184240555265,43.56160477733371,0.2888230738688005
2059,196.691262,185.34887381196592,43.590379325580614,0.2602039340680365
2060,216.144464,185.00695398289992,44.17375438401825,0.7048871089020545
2061,252.636284,184.66612650786735,45.31656823519645,1.499896398583457
2062,260.085409,184.32643465990486,45.61938135731851,1.6606751798474684
2063,249.800971,183.98792136621876,45.361797628669386,1.4508474768245592
2064,179.440592,183.65062917947512,43.518763947029825,-0.09674073428646737
2065,201.167562,183.31460024971653,44.119016691052984,0.40465457050641657
2066,156.890783,182.9798762969865,43.167205026454525,-0.604373002166763
2067,234.350342,182.6464985845794,45.16612468035509,1.1447482771952113
2068,258.730699,182.3145078930176,45.97520554696949,1.6621174434753445
2069,225.326697,181.98394449469896,45.04328911177325,0.9622466156445104
2070,263.641825,181.6548481292744,46.264717947146806,1.7721274549731003
2071,259.196633,181.32725797970429,46.18986850127989,1.6858540096977765
2072,119.10075,181.0012126490904,42.91336625148739,-1.4424518059555609
2073,233.277551,180.67675013818982,45.54165966192438,1.1550040392091303
2074,234.537458,180.35390782369777,45.64588897455782,1.1870411858229584
2075,153.853425,180.0327224372637,43.743322230064216,-0.5984752895442178
2076,222.989004,179.7132300452656,45.455922858466714,0.9520381774995417
2077,232.851306,179.39546602933052,45.80125291194117,1.1671261498772803
2078,168.654595,179.079465067631,44.26067245200804,-0.23553347678878364
2079,136.386158,178.76526111693974,43.70231646034032,-0.9697221234347753
2080,254.891089,178.45288739543736,46.658111149640156,1.6382618096007548
2081,152.485015,178.14237636633504,44.14290971925887,-0.581234031229734
2082,198.119829,177.83375972221884,45.2204172059659,0.44860420427755004
2083,229.813326,177.5270683702099,46.12466183247318,1.1335857121228576
2084,234.178496,177.22233241788746,46.31628123565254,1.2297222933837317
2085,198.44612,176.91958115998617,45.437676218733685,0.4737596776821649
2086,191.354479,176.61884306588115,45.33631579296582,0.32502940912559025
2087,204.176203,176.32014576784337,45.71951352416963,0.6092815755231189
2088,233.577154,176.0235160500697,46.573067714812254,1.2357708172104316
2089,271.407573,175.7289798385082,47.779736094485656,2.002493127469037
2090,223.89124,175.436562191415,46.44276345731884,1.043320297964507
2091,220.98749,175.1462872907313,46.433744039960885,0.9872389930438901
2092,235.95791,174.85817843419437,46.91503486459339,1.3023486339113302
2093,124.528827,174.5722580282115,44.514404305109636,-1.1242075864972816
2094,216.493773,174.28854758151573,46.52334902450937,0.907183732543626
2095,254.26367,174.00706769955178,47.65431346772923,1.6841414021166572
2096,224.282222,173.72783807963077,46.86949382721033,1.0786202237801767
2097,251.983044,173.4508775068047,47.7230747885331,1.6455806094050134
2098,219.741952,173.17620385050202,46.88809491034164,0.9931251896358756
2099,262.179097,172.90383406188744,48.167511393255396,1.8534331618098345
2100,206.981656,172.6337841719259,46.7015283606183,0.7354763973214719
2101,170.045207,172.3660692901887,45.92722057932402,-0.05053348016521446
2102,134.849373,172.10070360435344,45.3385445509126,-0.8216260793842269
2103,227.408398,171.83770038040282,47.44304914012095,1.1713137883585767
2104,261.518949,171.5770719635204,48.49054327121254,1.8548333544836888
2105,139.149685,171.31882977965856,45.631514592824395,-0.7049764853677941
2106,193.242848,171.0629843377842,46.7984676036282,0.47394422932977076
2107,182.582972,170.80954523278572,46.62937877655065,0.25248946214001466
2108,104.6408,170.5585211490277,45.33365027232345,-1.4540572125353646
2109,175.045884,170.3099198645501,46.61209203609472,0.10160376693203439
2110,146.718189,170.0637482558896,46.13275504132606,-0.5060517030681668
2111,190.108225,169.82001230352495,47.08790816178845,0.4308582285449414
2112,155.767718,169.57871709792528,46.44700046332131,-0.2973496449750651
2113,255.86898,169.33986684619364,48.94881223332036,1.7677469422823784
2114,173.79401,169.1034648792876,46.952494504992124,0.09989980660588063
2115,203.194653,168.86951365981596,47.684543913826765,0.7198378451981166
2116,207.494211,168.638014790384,47.86141768021903,0.8118479997652711
2117,255.04912,168.40896902248298,49.20808893819627,1.7606892047023848
2118,134.218536,168.1823762659132,46.51751612014148,-0.730130133737027
2119,248.668764,167.958235598713,49.16726551543981,1.6415500751397654
2120,231.328942,167.73654527760007,48.761504412813146,1.3041516558642037
2121,180.914986,167.5173027488889,47.62227719462587,0.28133226801306777
2122,191.586262,167.3005046598933,47.93098938610839,0.506681744966135
2123,198.337137,167.08614687076994,48.159653932007004,0.6489039595955362
2124,218.004635,166.87422446682822,48.709457798852654,1.049701902745798
2125,247.211218,166.6647317712451,49.56071724360898,1.6252082437152713
2126,233.082806,166.457662358213,49.2478989658591,1.352852508245572
2127,146.108481,166.25300906647098,47.403988693350186,-0.4249542838427188
2128,199.434902,166.05076401323123,48.560421677410545,0.6874762786975237
2129,288.847355,165.85091860846686,51.09842026208217,2.4070496849156653
2130,151.179397,165.65346356955018,47.72519822558603,-0.30327933895915127
2131,188.552647,165.4583889362348,48.5442514255941,0.47573620738930933
2132,135.712168,165.2656840859518,47.61963220714618,-0.6206162189030255
2133,204.114224,165.07533774941535,49.049796941181995,0.7959031165286594
2134,151.962259,164.8873380265175,48.05167585204047,-0.26898289804326714
2135,160.886407,164.70167240249268,48.29330304051376,-0.07900195601224497
2136,135.075189,164.51832776434708,47.925848772940554,-0.6143477792921425
2137,183.161819,164.33729041752366,48.89394590213163,0.3850073508110061
2138,257.833025,164.15854610279808,50.82851671101084,1.8429512596205564
2139,84.677495,163.9820800133815,47.51484687365062,-1.6690485233860641
2140,246.427378,163.8078768122217,50.66247615135574,1.6307829278014352
2141,175.309122,163.6359206494786,49.048822759475605,0.23799146837354587
2142,122.229675,163.46619518016757,48.2162153931896,-0.8552417447926058
2143,277.854377,163.2986835819466,51.796970047448575,2.2116292384113345
2144,249.141174,163.13336857303793,51.04653023584181,1.6848903349472433
2145,200.275931,162.97023243026348,49.90190334009125,0.7475806747388148
2146,230.998526,162.80925700718473,50.72233431740617,1.3443637780175082
2147,216.061346,162.65042375232423,50.43076567051184,1.0590940180570467
2148,191.084118,162.49371372746018,49.941699573987464,0.5724755968743874
2149,199.17456,162.33910762597594,50.20054329855795,0.7337660103587405
2150,178.177656,162.18658579124872,49.83705977444815,0.32086704715574016
2151,122.683786,162.0361282350656,48.97009767203501,-0.8035994230319508
2152,116.978493,161.88771465604816,48.97640241473936,-0.9169563185909467
2153,148.31541,161.7413244580754,49.535845893955056,-0.2710343230398693
2154,189.027795,161.59693676868798,50.392992047120664,0.5443387486431132
2155,140.934848,161.45453045745964,49.58464132037172,-0.41383141858140643
2156,222.07197,161.31408415432333,51.310992335772994,1.184110520570024
2157,186.112015,161.175576267837,50.584551950734486,0.4929654957989788
2158,116.145614,161.03898500337587,49.48177263532541,-0.9072708719276188
2159,110.52272,160.90428838123836,49.49673464531682,-1.017876608270466
2160,155.898221,160.7714642546503,50.26567896722329,-0.09694971508945494
2161,162.20326,160.64049032765877,50.464577228632464,0.03096765608995437
2162,154.517697,160.511344172898,50.416268042635025,-0.11888319793582115
2163,181.642121,160.38400324921793,51.00942686839009,0.4167488061693057
2164,256.397658,160.25844491916334,52.8685051882032,1.8184590757502377
2165,123.670926,160.13464646628964,50.202593994350735,-0.7263314017278247
2166,109.112066,160.0125851123048,50.10268602118422,-1.015923958463689
2167,291.077283,159.8922380340266,54.120100949421804,2.4239615718487486
2168,158.668834,159.7735823801429,51.02122339052831,-0.02165272227376621
2169,148.203343,159.65659528776519,50.93441240718527,-0.2248627547954101
2170,182.954864,159.5412538987624,51.65573707735966,0.453262530475044
2171,91.4470293,159.42753537586978,50.36273204408184,-1.349817679000562
2172,133.251078,159.31541691855668,50.976738626956376,-0.5112986750543886
2173,241.802396,159.20487577864702,53.26434280737394,1.5507094590476787
2174,182.668741,159.09588927568356,52.01353534666363,0.45320610428047964
2175,119.314904,158.98843481202445,51.062401993697684,-0.7769617029947222
2176,93.7628195,158.8824898876664,50.85643603861996,-1.2804607530542456
2177,113.71504,158.77803211478232,51.17974507399889,-0.880484888106172
2178,236.649857,158.67503923196742,53.58552350297145,1.4551470746331083
2179,183.399561,158.57348911818715,52.4920844740841,0.47294886706337114
2180,116.07991,158.4733598064164,51.496676183692855,-0.8232269138146994
2181,224.260468,158.37462949696533,53.562772193489295,1.230067746774378
2182,121.71345,158.27727657048473,51.763268500051524,-0.7063662637618863
2183,56.0661341,158.18127960064044,51.223824582019674,-1.9935088083306527
2184,88.9228264,158.08661736645925,51.58332655458749,-1.340816802368638
2185,147.807781,157.99326886432834,52.435497852381474,-0.19424794807904625
2186,164.316939,157.9012133196564,52.80871201161283,0.12148991020520926
2187,162.048631,157.81043019817812,52.86755049014786,0.08016639247569614
2188,100.959556,157.72089921690875,52.10598945055607,-1.089343927933087
2189,64.0614981,157.6326003547326,51.87772443883358,-1.8036855561206735
2190,184.897958,157.54551386263358,53.582619156971205,0.5104723241922339
2191,45.1797,157.45962027355327,51.97054225314165,-2.1604531222062797
2192,54.3743602,157.37490041188047,52.123017175825424,-1.9761047190424728
2193,155.790594,157.29133540256254,53.36197594249392,-0.02812379744295505
2194,150.036099,157.20890667984318,53.37110847544934,-0.1343949542127771
2195,179.551795,157.12759599561585,53.982900639521596,0.4153944811918294
2196,145.748112,157.0473854273993,53.509924248839205,-0.2111622018908841
2197,99.5148269,156.96825738592256,53.015440044352616,-1.0837112818050199
2198,138.514695,156.8901946223316,53.6099537346426,-0.34276283306055916
2199,155.899391,156.81318023500154,53.98218491687121,-0.016927607439541435
2200,190.212746,156.73719767596654,54.701101604341574,0.6119721055375701
2201,79.191648,156.6622307569585,53.24822154470624,-1.4548952154564563
2202,155.968889,156.58826365505217,54.29936865153598,-0.01140666402637194
2203,203.939218,156.51528091793415,55.291067389891595,0.8577142623717188
2204,14.752069,156.44326746876564,53.25432230863257,-2.6606516114805085
2205,138.197041,156.37220861067337,54.3502917560011,-0.3344079125144078
2206,218.751788,156.30209003084138,55.9240766041519,1.1166871544647416
2207,250.910589,156.23289780422422,56.78335519955726,1.6673493643171329
2208,107.084646,156.1646183968726,54.2834425848959,-0.9041425904430178
2209,199.766147,156.09723866887703,55.84549903285927,0.781959317892895
2210,85.0241594,156.03074587692834,54.28667904339527,-1.3079928212253993
2211,149.010372,155.96512767650594,55.16790821674281,-0.12606524157454402
2212,105.575526,155.90037212368478,54.713803343087854,-0.9197833645034376
2213,103.6011,155.836467676572,54.8056962473724,-0.9531010689254105
2214,165.212656,155.77340319637128,55.76108501312907,0.16928029290330776
2215,135.808226,155.711167948089,55.426224351083725,-0.35908890026531043
2216,129.873092,155.649751600867,55.460272820797044,-0.46477700685238976
2217,150.490375,155.58914422796505,55.866649668114704,-0.09126678006028914
2218,159.691296,155.52933630638344,56.12449416148425,0.07415585219604029
2219,107.371868,155.4703187161438,55.53618505706491,-0.8660740860525682
2220,152.634611,155.412082739212,56.244620999796744,-0.04938199759977095
2221,170.922994,155.35462005809242,56.65529777000625,0.2747911414234872
2222,142.832723,155.29792275408187,56.33312047148597,-0.22127657139801737
2223,105.64272,155.2419833051913,55.98840387449859,-0.8858845738194477
2224,129.734579,155.1867945837505,56.39111949972145,-0.451351486006165
2225,42.9227403,155.13234985368106,55.75916055096069,-2.0123977557217327
2226,108.754822,155.07864276747156,56.38073624521842,-0.8216249707345782
2227,211.674295,155.0256673628354,58.119839971063115,0.9746865728702795
2228,141.852373,154.973418059071,57.03318994991055,-0.23005981377851348
2229,147.783255,154.921889653129,57.23851465494496,-0.12471732881545487
2230,51.0191271,154.87107731538813,56.40881189228723,-1.8410589893950204
2231,68.0259588,154.8209765851595,56.63330084222133,-1.5325791803477573
2232,130.087678,154.77158336590344,57.36359803811846,-0.43030608626573286
2233,92.9450668,154.722893920191,57.08040932086254,-1.0822947462223538
2234,210.357428,154.67490486440076,58.93022328047573,0.9448890575313247
2235,130.936733,154.62761316316426,57.74660491265861,-0.41025580982633636
2236,42.5560149,154.58101612356518,57.12166454211958,-1.9611648596297773
2237,152.565716,154.53511138910406,58.2940882010971,-0.03378379266024761
2238,123.127743,154.48989693343367,58.02773058942166,-0.540468386663926
2239,122.635247,154.44537105386905,58.14886465414565,-0.5470463480769127
2240,119.376899,154.401532364686,58.23840833898027,-0.6014009373474453
2241,104.795778,154.3583797902154,58.208998748151934,-0.8514594453798082
2242,154.582988,154.31591255773563,58.957429098022345,0.00452997096973704
2243,124.128641,154.27413019018095,58.68036047130398,-0.5137236538436531
2244,141.74266,154.23303249866063,59.03374485837202,-0.21158021617341594
2245,140.197241,154.1926195748172,59.14282787799133,-0.23663695289797385
2246,22.6361841,154.15289178300313,58.3579613483273,-2.253620665362272
2247,102.362765,154.11384975231977,58.96832286945572,-0.8776082180069205
2248,110.737922,154.07549436848996,59.18573120187404,-0.7322300745203555
2249,144.039746,154.03782676560584,59.7196066253826,-0.16741705665148093
2250,220.706707,154.00084831773896,61.15212750714406,1.090818282233405
2251,104.200147,153.9645606304271,59.51984396369433,-0.8360978510088531
2252,78.6587479,153.92896553204764,59.43401814742858,-1.2664500900029458
2253,178.676063,153.89406506509079,60.77278334285639,0.4077811903907515
2254,94.7123621,153.85986147732575,59.837198662834744,-0.9884737370578583
2255,150.916477,153.826357212887,60.61750235922632,-0.04800396089635493
2256,171.433623,153.79355490327868,61.058880852557564,0.28890257814121806
2257,191.352694,153.76145735829988,61.52552805235118,0.610986005836704
2258,37.0670205,153.7300675569215,60.032146922364966,-1.9433429093880819
2259,81.1777679,153.69938863809148,60.41492644526384,-1.2003924361936673
2260,130.834593,153.66942389151004,61.04175842771506,-0.3740854044784893
2261,165.158015,153.64017674835253,61.64603348151548,0.18683827005838244
2262,29.794479,153.6116507719739,60.57152036302922,-2.0441483230054045
2263,222.633215,153.58384964858146,62.92795694997941,1.0972764522818523
2264,146.424136,153.55677717790243,61.79833013878961,-0.11541802443340468
2265,44.1131127,153.5304372638463,61.04761936579303,-1.792327460113152
2266,75.0934713,153.50483390516146,61.36056164382794,-1.2778788281030768
2267,61.3805301,153.47997118611084,61.41855745240825,-1.4995376789413601
2268,49.3898869,153.45585326716017,61.50189485456489,-1.6920774004320946
2269,148.7758,153.43248437570188,62.53922187584127,-0.07446022249759932
2270,151.13911,153.40986879679983,62.71451541595049,-0.03620786642038386
2271,84.8773787,153.3880108639831,62.15471823436176,-1.1022595566382527
2272,142.30464,153.36691495009043,62.88689655539962,-0.17590747128609246
2273,140.985966,153.3465854581668,63.015738046710744,-0.1961513082494477
2274,59.2804478,153.32702681242492,62.42871285120584,-1.5064635280336134
2275,212.556181,153.30824344927382,64.42229973717026,0.9196805732245759
2276,78.7096605,153.2902398084345,62.845535056575315,-1.1867283688697212
2277,42.4196578,153.27302032412732,62.79801433796688,-1.7652367466196581
2278,166.076336,153.25658941636394,64.08950394336841,0.20002880026913625
2279,23.6537129,153.2409514823208,63.04305298096815,-2.0555355817149508
2280,155.710515,153.2261108878332,64.2397162526915,0.038673958371706056
2281,139.102333,153.21207195898762,64.17469819472528,-0.21986451601493248
2282,225.559706,153.19883897384042,65.68896190255607,1.1015681315454597
2283,73.0667906,153.18641615424715,63.86160426028147,-1.2545820995617756
2284,37.9222337,153.17480765783236,63.84263101380378,-1.8052604055887507
2285,183.258581,153.16401757008234,65.39381213899972,0.46020506291863333
2286,82.4908966,153.15404989659154,64.38539783811231,-1.0975027827623856
2287,95.0660398,153.1449085554343,64.63678263025216,-0.8985420745284973
2288,99.3150683,153.13659736970843,64.82702107814694,-0.8302329518554966
2289,85.1074182,153.12912006021372,64.86844931629774,-1.0486099571848984
2290,77.82507,153.12248023830662,64.97277707631976,-1.1589070627204239
2291,165.682212,153.1166813989086,66.04644465126562,0.1902529449910457
2292,114.65195,153.11172691369012,65.59045439593177,-0.586362410016717
2293,134.855682,153.1076200244219,65.96239518893937,-0.27670217208065223
2294,140.3969,153.1043638365132,66.18387874414553,-0.19200240417515982
2295,116.790197,153.10196131271798,66.08296145161208,-0.5494875458828601
2296,122.278056,153.10041526704163,66.29676171178085,-0.46491500446189254
2297,73.0262328,153.0997283588224,66.04689350950488,-1.2123733805481545
2298,122.220253,153.09990308701765,66.61376007575551,-0.4635626340849132
2299,148.346446,153.10094178467529,67.0703592740907,-0.07088818124926852
2300,109.949191,153.10284661360907,66.81349164990245,-0.6458823592056963
2301,218.636454,153.10561955927375,68.45759417970187,0.9572471137198766
2302,-29.7287505,153.10926242584765,66.6644552238571,-2.742661172462648
2303,138.550609,153.11377683151616,67.59390226122267,-0.2154509111670383
2304,204.79563,153.11916420396307,68.69301368826127,0.7522812440658393
2305,-20.5125312,153.12542577608622,67.13565978926721,-2.586374477008495
2306,153.148633,153.13256258190654,68.25579648954927,0.00023544400505104855
2307,166.290869,153.14057545270427,68.59108881466753,0.19172014578785426
2308,113.320737,153.14946501337087,68.14526582085206,-0.5844680115868521
2309,85.7925713,153.15923167897014,68.08414400202292,-0.9894618103294143
2310,100.590496,153.16987565152672,68.3635213709783,-0.7691145598864328
2311,12.3763632,153.18139691702973,68.1193138338239,-2.067035408790547
2312,76.546637,153.19379524265645,68.52156079921795,-1.1185845352712869
